label,fault,system,error,use,model,toler,method,detect,network,test,softwar,propos,base,defect,algorithm,control,paper,data,correct,diagnosi,techniqu,design,approach,result,present,applic,perform,analysi,simul,power,time,process,develop,circuit,effect,code,gener,distribut,comput,new,measur,implement,failur,current,reliabl,bas,scheme,oper,high,improv,Title
0,7,13,0,3,8,0,0,0,0,1,0,0,0,0,4,1,3,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,1,1,0,Efficient Reliability Assessment of Redundant Systems Subject to Imperfect Fault Coverage Using Binary Decision Diagrams
0,3,6,0,2,2,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Providing Real-Time Applications With Graceful Degradation of QoS and Fault Tolerance According to <img src=""/images/tex/298.gif"" alt=""(m k)""> -Firm Model"
0,6,1,0,1,0,0,0,0,5,1,1,0,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,Comparison of Euclidean distance based neural networks for analog Integrated Circuits fault recognition- LVQS &SOM
0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,3,0,2,Applications of the Fault Decoupling Device to Improve the Operation of LV Distribution Networks
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,High-Speed Error-Correction for Leading Zero/One Anticipator
0,5,2,0,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Application-level fault tolerance in the orbital thermal imaging spectrometer
0,3,3,0,3,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Automatic diagnosis and location of open-switch fault in brushless DC motor drives using wavelets and neuro-fuzzy systems
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,1,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,Geometric Correction for Cone-Beam CT Reconstruction and Artifacts Reduction
0,4,5,0,1,6,0,0,0,0,1,3,0,1,0,1,0,0,3,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,An Artificial Immune System Approach for Fault Prediction in Object-Oriented Software
0,0,2,5,5,0,0,2,0,0,2,1,1,0,0,0,0,1,7,1,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A relative technique for characterization of PCV error of large aperture antennas using GPS data
0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Differences Between Observation and Sampling Error in Sparse Signal Reconstruction
0,0,0,4,1,0,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,An error evaluation scheme based on rotation of magnetic field in adaptive finite element analysis
0,0,3,4,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Forward error correction based on block turbo code with 3-bit soft decision for 10-Gb/s optical communication systems
0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,Trends in Firewall Configuration Errors: Measuring the Holes in Swiss Cheese
0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,An Unsupervised Diagnosis for Process Tool Fault Detection: The Flexible Golden Pattern
0,4,1,3,0,1,3,0,1,0,6,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20th IEEE International Symposium on Defect and Fault Tolerance in VLSI Systems
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The virtual analyst program: a small scale data-mining error-analysis and reporting function
0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,Assessment of Transmission-Line Common-Mode Station-Originated and Fault-Type Forced-Outage Rates
0,8,6,0,0,0,0,0,0,0,0,0,2,3,0,1,0,1,0,0,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Fault Diagnosis System of Electric Locomotive Based on MAS
0,6,6,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,A universal fault diagnosis expert system based on fault tree
0,5,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,&Rscr;&epsi;&Lscr;: a fault tolerance linguistic structure for distributed applications
0,6,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,2,2,0,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,Intelligent Selection of Fault Tolerance Techniques on the Grid
0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,A simple impulsiveness correction factor for control of electromagnetic interference in dynamic wireless applications
0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The effects of quantity and location of video playback errors on the average end-users experience
0,0,6,5,3,1,0,6,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,A self-resetting method for reducing error accumulation in INS-based tracking
0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Error analysis of ultra-wideband hybrid analogue-to-digital conversion
0,0,0,8,4,14,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,Chaotic maps as parsimonious bit error models of wireless channels
0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Lessons learned in building a fault-tolerant CORBA system
0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,JULIET: a distributed fault tolerant load balancer for .NET Web services
0,3,11,0,2,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Kalman Predictive Redundancy System for Fault Tolerance of Safety-Critical Systems
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Design of a fault-tolerant satellite cluster link establishment protocol
0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The simulation of EHF waveguide ferrite phase shifters with regard to manufacture and assembly errors
0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,1,1,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Knowledge-based design automation of highly non-linear circuits using simulation correction
0,2,2,0,0,0,0,0,2,2,1,1,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Design and Implementation of Testing Network for Power Line Fault Detection Based on nRF905
0,2,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,A Fault Detection Toolbox for MATLAB
0,9,0,0,2,7,0,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fault Tree Reuse Across Multiple Reasoning Paradigms
0,4,5,0,1,1,0,1,1,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,Induction Motors Modeling and Fuzzy Logic Based Turn-To-Turn Fault Detection and Localization
0,0,1,1,5,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,Markov Chain Analysis of Thermally Induced Soft Errors in Subthreshold Nanoscale CMOS Circuits
0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,0,0,0,3,0,0,0,3,0,0,4,1,0,0,1,0,1,4,0,0,0,1,0,0,0,0,0,0,Recent Developments in Single-Phase Power Factor Correction
0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nonlinear Systems Fault Diagnosis with Differential Elimination
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Analysis of fault-tolerant five-phase IPM synchronous motor
0,5,1,0,6,0,4,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,1,0,0,A Simple Method to Measure the Image Complexity on a Fault Tolerant Cluster Computing
0,3,1,0,1,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,2,0,0,1,0,0,0,0,0,Automatic generation of fault-tolerant CORBA-services
0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,Comparison between backpropagation and RPROP algorithms applied to fault classification in transmission lines
0,0,1,2,3,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,1,2,2,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Analysis of Effects of Micro-Metal on Ranging Error Using Finite Difference Time Domain Methods
0,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,Dynamic Frequency Analysis on Industrial Electric Power Network under External Fault Condition
0,1,0,0,1,0,2,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Dynamically Adapted Low-Energy Fault Tolerant Processors
0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,A unified instruction set programmable architecture for multi-standard advanced forward error correction
0,0,1,8,2,0,0,0,8,4,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Online error detection through observation of traffic self-similarity
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Monitoring known seismic faults using the permanent scatterers (PS) technique
0,3,6,0,1,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,Fault tolerance technology for autonomous decentralized database systems
0,3,1,0,2,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,Fault Analysis of a MEMS Tuneable Bandpass Filter
0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bug hunting: the seven ways of the Security Samurai
0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Capacity and error probability analysis for orthogonal space-time block codes over fading channels
0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,Self-healing and fault-tolerance abilities development in embryonic systems implemented with FPGA-based hardware
0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero Defects Needs Third Party Software to Succeed
0,3,0,0,2,1,4,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,0,0,0,Enhancing Fault Tolerance of Radial Basis Functions
0,3,0,0,2,3,0,3,0,6,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Ship equipment fault grade assessment model based on back propagation neural network and genetic algorithm
0,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,3,1,0,4,1,1,4,0,0,1,0,1,0,2,0,0,1,0,0,0,0,1,0,1,3,0,0,Analysis of transient performance for DFIG wind turbines under the open switch faults
0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,Study on the feasibility of developing high voltage and large capacity permanent-magnet-biased fault current limiter
0,4,1,0,0,3,0,0,0,0,0,0,2,2,0,1,0,0,0,0,5,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Fault Diagnosis Approach Based on Fuzzy Probabilistic SDG Model and Bayesian Inference
0,11,1,0,2,0,0,1,0,0,0,5,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dependability Benchmarking Using Software Faults: How to Create Practical and Representative Faultloads
0,7,1,0,0,3,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,5,1,0,0,3,4,0,0,0,0,5,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,Model of stator inter-turn short circuit fault in doubly-fed induction generators for wind turbine
0,3,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Effects of rotor bar and end-ring faults over the signals of a position estimation strategy for induction motors
0,0,0,4,1,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,2,0,2,1,1,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Fixed point error analysis of CORDIC processor based on the variance propagation
0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Effects of carrier phase error on EGC receivers in correlated Nakagami-m fading
0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,2,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Spike Timing Precision and Neural Error Correction: Local Behavior
0,2,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,5,0,0,0,0,2,0,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Software fault tree analysis for product lines
0,0,0,2,2,0,0,3,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Key Picture Error Concealment Using Residual Motion-Copy in Scalable Video Coding
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,2,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Error Minimising Pipeline for Hi-Fidelity Scalable Geospatial Simulation
0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Integrated reflection coefficient correction with respect to surface inclination and axial distance
0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,Fault-Tolerant Data Acquisition in Sensor Networks
0,6,0,0,1,0,0,5,2,0,5,0,4,1,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,On-board Fault Diagnosis of HEV Induction Motor Drive at Start-up and During Idle Mode
0,5,7,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,2,0,0,4,0,0,0,0,0,2,0,0,3,0,0,0,An asymmetrical fault line selection based on I<inf>2</inf> scalar product research in distribution system with DGs
0,4,2,4,3,2,3,0,1,0,1,0,0,1,0,0,0,1,3,0,0,2,3,0,1,1,1,0,0,1,0,0,1,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,3,1,0,Fault tolerance design in JPEG 2000 image compression system
0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,An automatic correction tool for inorganic chemical formulas
0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,Parallelization of the nearest-neighbour search and the cross-validation error evaluation for the kernel weighted k-nn algorithm applied to large data dets in matlab
0,4,3,0,1,2,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,Estimation of DC time constants in fault currents and their relation to Thevenin's impedance
0,0,0,0,2,0,0,1,4,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,Defect control methods for SIMOX SOI wafer manufacture and processing
0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Circumventing/identifying faults effects
0,5,0,0,3,1,0,0,2,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Detection of temporary faults during impulse tests using wavelets
0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,Operational Two-Stage Stratified Topographic Correction of Spaceborne Multispectral Imagery Employing an Automatic Spectral-Rule-Based Decision-Tree Preliminary Classifier
0,7,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Empirical Validation of a Web Fault Taxonomy and its usage for Fault Seeding
0,3,3,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Hardware-software covalidation: fault models and test generation
0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,Error Correction in 3D Coordinate Measurement
0,0,7,0,2,8,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Modeling and Verification for Timing Satisfaction of Fault-Tolerant Systems with Finiteness
0,0,0,10,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,The Impact of Link Error Modeling on the Quality of Streamed Video in Wireless Networks
0,3,3,0,0,0,0,1,4,2,0,0,1,2,0,0,2,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fault detection based on H<inf></inf> states observer for networked control systems
0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,3,Radiometric characterisation of a VNIR hyperspectral imaging system for accurate atmospheric correction
0,8,0,0,0,0,0,2,5,2,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,0,1,Operational Fault Detection in cellular wireless base-stations
0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Best ANN structures for fault location in single-and double-circuit transmission lines
0,2,1,0,1,1,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,2,5,0,0,0,0,0,1,0,Fault Tolerance Management for a Hierarchical GridRPC Middleware
0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Error concealment techniques for multi-view video
0,0,1,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Application of Empirical Bayes Estimation in Error Model Identification of Two Orthometric Accelerometers
0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,An improved error concealment algorithm for intra-frames in H.264/AVC
0,4,3,0,2,1,2,0,1,1,1,0,0,0,0,0,1,1,3,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,4,0,0,Implementation results for a fault-tolerant multicellular architecture inspired by endocrine communication
0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Overcoming double-rounding errors under IEEE 754-2008 using software
0,12,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Calculating Incident Energy Released With Varying Ground Fault Magnitudes on Solidly Grounded Systems
0,2,3,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,Using immunology principles for fault detection
0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impact of correlation errors on the optimum Kalman filter gain identification in a single sensor environment
0,11,3,0,1,1,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,3,0,2,0,0,2,0,0,On The Development Of Fault Injection Profiles
0,6,3,0,2,0,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,2,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Evaluating and Comparing the Impact of Software Faults on Web Servers
0,8,0,1,0,1,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,1,0,0,1,0,3,0,1,0,0,3,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,Saboteur-Based Fault Injection for Quantum Circuits Fault Tolerance Assessment
0,4,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Research and development On-line fault diagnosis device
