label,softwar,system,model,fault,test,use,qualiti,perform,data,measur,process,detect,develop,metric,predict,network,design,applic,method,base,reliabl,approach,techniqu,algorithm,estim,paper,analysi,propos,result,servic,evalu,defect,time,control,present,failur,code,studi,improv,error,program,requir,assess,effect,comput,gener,provid,architectur,bas,project,Title
0,1,0,0,1,0,1,0,0,2,2,0,1,1,0,0,0,1,0,3,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,The Study of Noise-rejection by Using Pulse Time-delay Identification Method and the Analysis of PD Data Obtained in the Field
0,7,0,0,0,0,2,2,0,0,0,0,1,2,0,0,0,3,0,2,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,Defining and Detecting Bad Smells of Aspect-Oriented Software
0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,2,0,0,0,Analysis of Conflicts among Non-Functional Requirements Using Integrated Analysis of Functional and Non-Functional Requirements
0,5,0,1,4,0,0,0,0,1,1,1,2,3,0,1,0,0,0,1,2,2,2,0,0,0,1,0,2,2,0,0,0,2,1,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,Measuring and Assessing Software Reliability Growth through Simulation-Based Approaches
0,1,0,0,2,8,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,Test Case Prioritization for Black Box Testing
0,4,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bivariate Software Fault-Detection Models
0,0,4,0,0,0,1,0,2,3,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A Control-Theoretic Approach to QoS Adaptation in Data Stream Management Systems Design
0,1,0,0,0,0,0,4,0,0,2,0,0,6,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,"Quality Metrics for Internet Applications: Developing ""New"" from ""Old"""
0,0,3,0,0,0,0,1,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,Redefining Performance Evaluation Tools for Real-Time QRS Complex Classification Systems
0,0,5,3,4,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,2,0,2,0,0,3,1,0,0,0,0,0,0,3,0,1,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,Failure and Coverage Factors Based Markoff Models: A New Approach for Improving the Dependability Estimation in Complex Fault Tolerant Systems Exposed to SEUs
0,0,0,0,5,0,1,0,1,1,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Automatic Synthesis of Fault Detection Modules for Mobile Robots
0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,How Business Goals Drive Architectural Design
0,5,0,0,0,2,1,1,0,0,0,1,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,Scrum and CMMI Level 5: The Magic Potion for Code Warriors
0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,5,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,Detecting and Reducing Partition Nodes in Limited-routing-hop Overlay Networks
0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,9,0,2,0,0,0,Quality of Service of Grid Computing: Resource Sharing
0,1,4,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,Train Management Platform for advanced maintenance of Passenger Information Systems
0,6,0,4,0,0,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,Building a Novel GP-Based Software Quality Classifier Using Multiple Validation Datasets
0,4,0,2,0,0,1,4,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,An Empirical Study of the Classification Performance of Learners on Imbalanced and Noisy Software Quality Data
0,3,0,0,1,0,2,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,A practical method for the software fault-prediction
0,4,0,1,1,1,4,0,1,0,0,1,1,1,0,6,0,0,0,2,0,0,2,1,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Software Defects Prediction using Operating Characteristic Curves
0,0,2,0,2,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,An Improved Approach to Passive Testing of FSM-based Systems
0,3,3,5,0,0,1,0,4,0,0,1,0,2,0,1,4,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Deriving Queuing Network Model for UML for Software Performance Prediction
0,5,4,1,5,0,1,0,1,2,0,0,4,0,0,0,1,1,2,0,1,1,3,2,0,0,1,1,0,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Anomaly-based Fault Detection System in Distributed System
0,5,0,7,0,2,4,1,2,0,0,0,0,1,0,0,1,0,0,0,2,7,2,4,0,2,1,0,2,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,Exploring Genetic Programming and Boosting Techniques to Model Software Reliability
0,0,1,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Detecting Primary Transmitters via Cooperation and Memory in Cognitive Radio
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,On the Evaluation of Header Compression for VoIP Traffic over DVB-RCS
0,10,0,0,0,0,3,3,6,0,0,1,0,3,0,1,0,1,3,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,Identification Of Software Performance Bottleneck Components In Reuse based Software Products With The Application Of Acquaintanceship Graphs
0,1,0,0,0,1,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,Redundant Coupling Detection Using Dynamic Dependence Analysis
0,0,2,0,0,0,0,1,1,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biosensor for the Detection of Specific DNA Sequences by Impedance Spectroscopy
0,0,3,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Quality-of-Service Management in ASEMA System for Unicast MPEG4 Video Transmissions
0,3,0,1,0,0,1,0,2,0,1,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,1,0,5,0,0,0,0,0,0,Early Software Product Improvement with Sequential Inspection Sessions: An Empirical Investigation of Inspector Capability and Learning Effects
0,4,0,4,1,0,1,2,1,3,2,1,0,0,2,2,0,0,0,3,0,0,0,1,0,3,0,1,1,1,0,0,6,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,A Two-Step Model for Defect Density Estimation
0,1,2,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Distance Estimation of Switched Capacitor Banks in Utility Distribution Feeders
0,1,0,0,0,0,0,0,2,3,0,0,1,1,0,0,0,1,4,0,0,0,2,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,Enlarging Instruction Streams
0,0,2,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0,1,1,2,0,1,1,0,0,2,2,2,1,2,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Failure Detection in Large-Scale Internet Services by Principal Subspace Mapping
0,1,1,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,7,0,1,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Synchronization Techniques for Power Quality Instruments
0,3,5,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fault Tolerance of Multiprocessor-Structured Control System by Hardware and Software Reconfiguration
0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,8,0,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Node-Replacement Policies to Maintain Threshold-Coverage in Wireless Sensor Networks
0,0,0,0,0,2,2,3,1,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,Improving the Diagnosis of Ischemic CVA's through CT Scan with Neural Networks
0,0,6,0,0,1,1,0,0,0,6,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,An Applied Study of Destructive Measurement System Analysis
0,0,1,0,4,0,2,1,0,0,2,0,2,2,0,0,0,1,3,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Application of Multi-function Measure Control Analyzing Device in Electric Distribution
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Countermeasures Against Branch Target Buffer Attacks
0,3,5,4,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,A Practical Model for Measuring Maintainability
0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,Paceline: Improving Single-Thread Performance in Nanoscale CMPs through Core Overclocking
0,0,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,CacheScouts: Fine-Grain Monitoring of Shared Caches in CMP Platforms
0,3,3,1,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,JudoSTM: A Dynamic Binary-Rewriting Approach to Software Transactional Memory
0,2,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,3,0,0,0,1,1,0,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,A Study of a Transactional Parallel Routing Algorithm
0,0,3,0,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Subjective Evaluation of Techniques for Proper Name Pronunciation
0,2,1,0,1,0,1,0,1,0,0,0,6,0,0,0,8,0,0,0,1,1,0,2,0,0,2,0,1,0,0,0,0,0,1,1,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Software-Based Failure Detection and Recovery in Programmable Network Interfaces
0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,Optimization of Variability in Software Product Lines
0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,6,2,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,Prediction of Self-Similar Traffic and its Application in Network Bandwidth Allocation
0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,3,2,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Adaptive Dual-Cross-Diamond-Hexagon Search Algorithm for Fast Block Motion Estimation
0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Usability Evaluation of B2C Web Site
0,0,0,7,0,2,0,2,1,0,1,0,1,0,1,0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,5,0,1,0,0,Functional Test-Case Generation by a Control Transaction Graph for TLM Verification
0,0,0,0,1,5,1,3,0,1,0,1,1,0,2,0,0,2,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,Functional Verification of RTL Designs driven by Mutation Testing metrics
0,3,2,0,0,0,1,0,0,0,5,0,0,1,5,1,0,1,0,1,1,1,1,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,An Object Oriented Complexity Metric Based on Cognitive Weights
0,11,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,First International Symposium on Empirical Software Engineering and Measurement-Title
0,6,0,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,1,2,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,A Critical Analysis of Empirical Research in Software Testing
0,1,0,1,1,9,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,Assessing Comparing and Combining Statechart- based testing and Structural testing: An Experiment
0,1,0,0,0,9,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,1,1,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,Test Inspected Unit or Inspect Unit Tested Code?
0,1,0,0,0,12,2,0,1,0,0,0,6,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,7,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Defect Detection Efficiency: Test Case Based vs. Exploratory Testing
0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,5,2,0,0,1,Comparing Model Generated with Expert Generated IV&V Activity Plans
0,2,0,0,0,0,2,5,0,8,3,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Filtering Robust Filtering Polishing: Techniques for Addressing Quality in Software Data
0,1,0,3,0,13,0,1,0,0,2,0,0,1,0,0,0,0,1,0,2,0,0,0,0,4,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,An Estimation Model for Test Execution Effort
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,4,0,0,0,0,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Usability Evaluation Based on Web Design Perspectives
0,0,0,0,12,0,1,0,0,0,0,0,2,8,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,2,2,0,1,1,0,0,1,0,0,1,0,0,0,Toward Reducing Fault Fix Time: Understanding Developer Behavior for the Design of Automated Fault Detection Tools
0,7,0,0,0,0,0,3,0,0,2,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,Evaluating the Impact of Adaptive Maintenance Process on Open Source Software Quality
0,1,0,7,0,0,1,0,3,0,0,0,1,0,0,4,2,0,0,6,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,The Effects of Over and Under Sampling on Fault-prone Module Detection
0,1,2,0,5,1,1,0,0,1,0,0,0,1,1,3,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,Generalizing fault contents from a few classes
0,5,1,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fine-Grained Software Metrics in Practice
0,3,0,2,0,0,1,1,0,0,4,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5,Evaluating Software Project Control Centers in Industrial Environments
0,3,0,1,0,0,5,1,0,0,0,0,6,1,3,0,0,0,0,0,3,0,6,4,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Fault-Prone Filtering: Detection of Fault-Prone Modules Using Spam Filtering Technique
0,7,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,1,2,0,0,0,5,0,0,Characterizing Software Architecture Changes: An Initial Study
0,1,0,3,0,0,2,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,An Approach to Global Sensitivity Analysis: FAST on COCOMO
0,4,0,1,0,0,3,2,0,4,4,0,3,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,An Approach to Outlier Detection of Software Measurement Data using the K-means Clustering Method
0,2,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A cost effectiveness indicator for software development
0,7,0,2,0,1,9,4,0,2,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,4,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,Estimating the Quality of Widely Used Software Products Using Software Reliability Growth Modeling: Case Study of an IBM Federated Database Project
0,0,0,0,0,8,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Investigating Test Teams' Defect Detection in Function test
0,0,0,6,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,4,1,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,Comparison of Outlier Detection Methods in Fault-proneness Models
0,0,0,0,0,0,3,3,0,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,Assessing the Quality Impact of Design Inspections
0,0,5,0,2,0,1,0,2,0,0,0,0,0,0,3,0,1,0,1,0,1,1,0,1,0,0,0,2,1,0,2,0,0,0,0,9,0,0,4,0,0,0,0,2,0,0,0,0,0,0,Fault-Driven Re-Scheduling For Improving System-level Fault Resilience
0,0,3,0,1,4,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Testing conformance on Stochastic Stream X-Machines
0,1,2,9,0,0,3,0,1,0,1,0,0,0,5,0,0,0,0,0,1,0,0,1,2,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,Hardness for Explicit State Software Model Checking Benchmarks
0,0,0,1,2,8,2,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,1,1,0,0,2,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,State-based Testing is Functional Testing
0,0,2,1,2,5,2,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,On the Accuracy of Spectrum-based Fault Localization
0,4,0,1,4,0,5,2,0,0,3,1,0,1,0,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,Software Fault Prediction using Language Processing
0,1,5,0,2,0,2,1,1,1,0,0,1,1,0,0,0,8,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Design of Multi-Function Monitoring Integrated Device in Power System
0,1,1,2,0,0,0,1,6,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,5,0,0,1,0,1,1,0,1,0,0,0,0,A Study on Performance Measurement of a Plastic Packaging Organization's Manufacturing System by AHP Modeling
0,2,0,0,1,7,1,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,Study on Software of VXIbus Boundary Scan Test Generation
0,7,4,0,0,0,1,0,0,0,2,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Predict Malfunction-Prone Modules for Embedded System Using Software Metrics
0,1,6,2,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,Numerical Simulation of the Temperature Distribution in SiC Sublimation Growth System
0,1,2,0,2,1,0,0,0,0,0,0,2,0,0,0,2,3,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Design and Implementation of Testing Network for Power Line Fault Detection Based on nRF905
0,0,7,0,6,4,2,0,0,3,0,1,1,0,0,0,0,2,1,2,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,Research and Application of ATML for Aircraft Electric Power Diagnosis and Prognostic System
0,0,2,12,0,0,1,0,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Performance Analysis of CORBA Replication Models
0,1,2,0,0,0,0,10,0,0,2,0,0,0,4,0,0,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,A Web based System to Calculate Quality Metrics for Digital Passport Photographs
0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,0,0,0,3,3,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,0,0,A Modeling of Software Architecture Reliability
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,3,0,1,0,3,3,0,0,0,6,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,Silicon Debug for Timing Errors
0,0,6,10,0,0,1,1,0,0,0,1,0,2,6,0,0,2,0,0,1,0,3,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,3,2,0,0,0,3,0,0,1,0,0,0,0,Exploration of Quantitative Scoring Metrics to Compare Systems Biology Modeling Approaches
0,0,0,0,0,0,2,1,1,0,2,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Determination of simple thresholds for accelerometry-based parameters for fall detection
0,0,0,0,0,0,1,9,2,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,4,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,Experience at Italian National Institute of Health in the quality control in telemedicine: tools for gathering data information and quality assessing
0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,1,0,0,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High-available grid services through the use of virtualized clustering
0,1,1,0,2,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,On-Line Periodic Self-Testing of High-Speed Floating-Point Units in Microprocessors
0,1,0,0,0,16,1,1,0,0,0,0,6,1,2,0,0,0,0,0,0,2,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,On The Detection of Test Smells: A Metrics-Based Approach for General Fixture and Eager Test
0,0,0,1,0,0,2,0,5,0,1,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,An Observation-Based Approach to Performance Characterization of Distributed n-Tier Applications
0,1,13,1,1,0,2,0,1,1,0,0,0,2,0,0,0,4,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,2,2,1,0,2,0,0,0,4,0,0,0,0,2,0,0,0,Historical Risk Mitigation in Commercial Aircraft Avionics as an Indicator for Intelligent Vehicle Systems
0,1,1,0,0,0,1,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Estimating Uncertainty of a Measurement Process
