label,system,test,softwar,fault,model,use,detect,qualiti,data,predict,approach,applic,develop,process,servic,design,network,method,base,propos,defect,paper,techniqu,analysi,perform,reliabl,code,result,error,assess,requir,algorithm,failur,time,gener,program,case,tool,bas,present,metric,studi,evalu,measur,effect,architectur,control,improv,compon,provid,Title
0,2,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,A Tool for Enterprise Architecture Analysis of Maintainability
0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,An Image Based Auto-Focusing Algorithm forDigital Fundus Photography
0,1,5,0,7,0,2,0,0,0,0,0,2,1,0,0,0,5,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Generating non-uniform distributions for fault injection to emulate real network behavior in test campaigns
0,0,0,4,1,0,2,3,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,2,0,1,0,0,1,4,0,1,6,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Using software invariants for dynamic detection of transient errors
0,5,0,0,0,0,1,3,0,0,0,3,0,3,0,0,1,0,0,0,1,0,2,2,0,0,0,0,1,5,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Recovery scheme for hardening system on programmable chips
0,1,5,1,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,2,2,4,0,4,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,1,A Flexible Software-Based Framework for Online Detection of Hardware Defects
0,4,4,1,0,0,0,1,0,3,0,0,1,2,1,0,0,0,0,0,0,4,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,1,1,1,An Initial Characterization of Industrial Graphical User Interface Systems
0,0,5,8,0,1,4,1,2,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,7,1,0,1,0,0,0,0,0,0,1,0,1,0,3,0,1,1,0,0,0,0,0,1,0,0,0,A Flexible Framework for Quality Assurance of Software Artefacts with Applications to Java UML and TTCN-3 Test Specifications
0,1,14,2,0,0,2,2,1,0,0,4,4,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,0,1,0,0,0,0,1,Quality Assurance of Software Applications Using the In Vivo Testing Approach
0,0,0,5,4,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,1,3,1,0,0,1,0,1,0,0,0,0,7,0,0,0,2,2,0,3,0,0,0,0,0,The Effectiveness of Automated Static Analysis Tools for Fault Detection and Refactoring Prediction
0,1,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0,1,0,0,0,0,1,0,1,2,Transforming and Selecting Functional Test Cases for Security Policy Testing
0,4,1,5,1,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5,0,Predicting Attack-prone Components
0,1,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,1,0,0,0,0,0,Dynamic Regression Test Selection Based on a File Cache An Industrial Evaluation
0,1,5,0,4,0,2,1,0,1,0,1,3,0,0,2,0,0,0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,1,0,0,1,Clustering and Tailoring User Session Data for Testing Web Applications
0,0,8,2,6,0,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Using Logic Criterion Feasibility to Reduce Test Set Size While Guaranteeing Fault Detection
0,0,3,0,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,A Simple Coverage-Based Locator for Multiple Faults
0,0,2,0,3,0,3,1,0,0,0,4,0,4,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,A Test-Driven Approach to Developing Pointcut Descriptors in AspectJ
0,0,7,1,6,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,Using a Fault Hierarchy to Improve the Efficiency of DNF Logic Mutation Testing
0,0,3,0,3,0,1,1,0,2,0,3,0,1,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,7,1,0,0,7,0,1,0,0,0,0,0,0,0,0,Assertion-Based Validation of Modified Programs
0,0,12,0,0,1,6,0,0,0,1,3,8,0,0,0,1,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,Using JML Runtime Assertion Checking to Automate Metamorphic Testing in Applications without Test Oracles
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,7,0,4,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Finding All Small Error-Prone Substructures in LDPC Codes
0,2,0,1,0,0,2,0,1,3,1,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,Uplink array concept demonstration with the EPOXI spacecraft
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hop-by-hop transport for satellite networks
0,2,0,0,0,0,2,0,1,0,0,2,0,0,5,1,0,0,4,4,1,0,1,0,0,0,2,0,0,0,0,3,0,2,0,2,1,1,1,0,0,1,0,0,0,0,1,0,2,1,0,Defining requirements for advanced PHM technologies for optimal reliability centered maintenance
0,3,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,System effectiveness evaluation of software quality of REA (radio-electronic apparatus)
0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,0,0,0,A Novel Dual-Core Architecture for the Analysis of DNA Microarray Images
0,0,1,4,0,5,1,0,1,4,2,0,0,1,0,0,0,0,0,0,1,9,2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Analysis and enhancement of software dynamic defect models
0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,1,3,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,ESoftCheck: Removal of Non-vital Checks for Fault Tolerance
0,0,0,1,0,2,2,4,0,1,0,0,1,0,0,0,0,3,0,1,1,0,1,0,2,1,3,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,Fault-Tolerant Algorithm for Distributed Primary Detection in Cognitive Radio Networks
0,5,4,0,1,2,3,0,0,0,1,1,0,0,0,0,2,0,3,0,0,0,3,0,0,0,1,0,2,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,Allocation of extra components to k<inf>i</inf>-out-of-m<inf>i</inf> subsystems using the NPI method
0,0,0,1,0,9,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,A Layout- and Data-Driven Generic Simulation Model for Semiconductor Fabs
0,0,0,0,4,0,1,3,0,4,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,REDFLAG a Run-timE Distributed Flexible Lightweight And Generic fault detection service for data-driven wireless sensor applications
0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,BitTorrent Worm Sensor Network : P2P Worms Detection and Containment
0,5,0,1,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,2,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,The Perk Station: Systems design for percutaneous intervention training suite
0,0,0,0,0,0,5,0,1,8,1,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,3,12,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,1,The R. A. Evans - P. K. McElroy Award for the 2008 Best Paper
0,0,1,4,9,5,0,6,0,2,0,0,0,0,5,0,0,0,0,1,2,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Software reliability modeling of fault detection and correction processes
0,1,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A Compound Scheme of Islanding Detection According to Inverter
0,7,0,1,1,0,1,4,0,3,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,An On-Line Monitoring System for Gases Dissolved in Transformer Oil Using Wireless Data Acquisition
0,12,0,1,0,0,4,0,6,0,1,1,0,0,1,0,1,0,4,1,4,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,Transforming traditional iris recognition systems to work on non-ideal situations
0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bounded diameter overlay construction: A self organized approach
0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[Front matter]
0,0,0,3,0,0,2,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,Quality Assessment of Computational Techniques and Software Tools for Planar-Antenna Analysis
0,0,3,1,0,0,2,6,0,2,0,0,0,5,1,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,Magnetic Sensor for the Defect Detection of Steam<newline/> Generator Tube With Outside Ferrite Sludge
0,1,0,4,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,1,2,0,1,1,0,0,0,1,0,0,A Tool for the Application of Software Metrics to UML Class Diagram
0,0,0,0,0,4,2,0,0,1,4,0,4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Resource usage prediction for groups of dynamic image-processing tasks using Markov modeling
0,1,0,0,0,2,1,2,1,0,0,1,2,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,0,0,0,1,0,1,A study of pronunciation verification in a speech therapy application
0,1,5,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A Method for Optimum Test Point Selection and Fault Diagnosis Strategy for BIT of Avionic System
0,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,PDF Research on IEEE802.11 DCF in Wireless Distributed Measurement System
0,0,0,5,0,1,0,0,0,1,0,0,0,1,8,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,8,2,0,0,0,0,0,2,0,0,2,0,3,1,0,2,0,0,4,0,0,Combining Perceptions and Prescriptions in Requirements Engineering Process Assessment: An Industrial Case Study
0,0,0,5,5,1,1,3,0,1,0,3,0,3,1,0,0,0,1,1,3,0,0,0,2,1,1,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Staffing Level and Cost Analyses for Software Debugging Activities Through Rate-Based Simulation Approaches
0,7,0,8,0,6,1,0,6,6,0,1,0,0,0,0,0,0,1,0,1,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,2,0,0,Evolutionary Sampling and Software Quality Modeling of High-Assurance Systems
0,2,0,0,0,0,2,2,1,0,0,0,3,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,A conflict resolution methodology for collective ubiquitous context-aware applications
0,6,3,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,LA1 testBed: Evaluation testbed to assess the impact of network impairments on video quality
0,2,1,0,0,0,1,3,1,1,0,3,1,4,0,2,1,5,1,0,1,0,1,0,0,1,0,0,3,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,Collaborative defense as a pervasive service Architectural insights and validation methodologies of a trial deployment
0,10,0,1,0,0,0,0,0,0,0,6,2,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,Assessing - Learning - Improving an Integrated Approach for Self Assessment and Process Improvement Systems
0,3,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Runtime Diversity against Quasirandom Faults
0,1,7,3,0,8,4,1,0,1,0,2,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,2,0,3,8,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,Test Case Generation Using Model Checking for Software Components Deployed into New  Environments
0,6,12,1,2,4,3,2,0,0,0,0,0,2,0,0,0,0,2,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Experimental Comparison of Code-Based and Model-Based Test Prioritization
0,3,7,1,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Signal Generation for Search-Based Testing of Continuous Systems
0,0,11,0,1,3,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,2,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,Evolving the Quality of a Model Based Test Suite
0,4,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temporal White-Box Testing Using Evolutionary Algorithms
0,0,6,2,10,0,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,Using Logic Criterion Feasibility to Reduce Test Set Size While Guaranteeing Double Fault Detection
0,0,10,0,1,0,0,2,0,0,0,2,0,4,0,0,0,0,1,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,Mutation Analysis of Parameterized Unit Tests
0,0,5,1,0,1,4,5,2,0,0,1,0,3,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,Assertion-Driven Development: Assessing the Quality of Contracts Using Meta-Mutations
0,0,13,1,5,0,2,2,1,0,0,0,0,2,1,0,1,0,0,1,0,0,3,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,An Experimental Comparison of Four Unit Test Criteria: Mutation Edge-Pair All-Uses and Prime Path Coverage
0,2,4,0,0,0,5,0,1,0,0,3,1,0,0,6,0,0,0,2,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,Using Common Criteria to Assess Quality of Web Services
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,A Workflow Framework for Intelligent Service Composition
0,7,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,1,0,0,0,0,2,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,Work in Progress: Building a Distributed Generic Stress Tool for Server Performance and Behavior Analysis
0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,0,1,Designing for Feel: Contrasts between Human and Automated Parametric Capture of Knob Physics
0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Image quality enhancement method based on scene category classification and its evaluation
0,0,0,1,10,0,1,0,0,1,2,0,0,0,1,0,2,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Design of the Autonomous Fault Manager for learning and estimating home network faults
0,0,2,3,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,Evolution and Search Based Metrics to Improve Defects Prediction
0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Distributed detection of jamming and defense in wireless sensor networks
0,0,0,0,0,0,4,0,6,0,0,0,6,0,0,1,0,4,1,0,3,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,OneClick: A Framework for Measuring Network Quality of Experience
0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,9,1,0,0,0,0,1,Quantifying the Importance of Vantage Points Distribution in Internet Topology Measurements
0,0,1,8,1,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,On Equilibrium Distribution Properties in Software Reliability Modeling
0,0,0,2,0,0,0,0,0,0,0,2,3,1,0,6,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,Generating AMF Configurations from Software Vendor Constraints and User Requirements
0,0,0,1,0,0,1,3,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Static Code Analysis to Detect Software Security Vulnerabilities - Does Experience Matter?
0,2,1,3,0,0,1,1,3,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Keynote: Event Driven Software Quality
0,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,Model-Based Design of Embedded Control Systems by Means of a Synchronous Intermediate Model
0,4,0,0,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,Checkpoint Interval and System's Overall Quality for Message Logging-Based Rollback and Recovery in Distributed and Embedded Computing
0,7,0,0,0,2,0,0,0,0,0,3,0,0,0,1,1,0,0,2,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,2,0,0,0,1,1,0,2,0,0,0,0,2,Making Expert Knowledge Explicit to Facilitate Tool Support for Integrating Complex Information Systems in the ATM Domain
0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Link Structure Ranking Algorithm for Trading Networks
0,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A Wide Area Surveillance Video System by Combination of Omni-Directional and Network Controlled Cameras
0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,1,0,1,0,1,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,Performance Evaluation of Link Quality Extension in Multihop Wireless Mobile Ad-hoc Networks
0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,5,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,Delay Compensation Scheme for Transparency over Haptic-Based Networked Virtual Environments
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A Unitary-Optimized Operation for Wireless Live Streaming
0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,2,3,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Automatic modulation classification for cognitive radios using cyclic feature detection
0,0,0,0,0,0,3,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SWAP: Mitigating XSS attacks using a reverse proxy
0,0,0,0,0,5,0,0,2,0,0,0,0,1,2,6,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,Toward automatic transformation of enterprise business model to service model
0,1,16,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,3,0,0,0,0,0,0,4,0,12,0,0,1,0,0,0,0,2,0,0,0,0,0,Experiments on the test case length in specification based test case generation
0,0,6,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,0,0,2,0,0,0,0,2,0,0,0,0,1,Towards a practical and effective method for Web services test case generation
0,0,9,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,Calculating BPEL test coverage through instrumentation
0,0,7,0,1,3,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,GUI savvy end-to-end testing with smart monkeys
0,7,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,3,0,0,1,0,0,Evaluating the effectiveness of the Rainbow self-adaptive system
0,0,7,8,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Testing for trustworthiness in scientific software
0,0,1,5,1,8,4,0,0,0,4,1,0,1,1,0,1,0,0,0,2,0,2,2,0,2,4,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Software reliability prediction using multi-objective genetic algorithm
0,1,2,7,2,6,3,0,1,1,1,3,0,0,0,0,0,0,0,3,0,0,1,1,2,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,3,0,Consider of fault propagation in architecture-based software reliability analysis
0,0,0,6,0,0,2,0,2,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,0,0,0,1,1,0,2,0,0,1,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,A platform for software engineering research
0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,Evaluating the relation between coding standard violations and faultswithin and across software versions
0,1,0,3,4,5,1,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,1,Does calling structure information improve the accuracy of fault prediction?
0,1,8,2,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,Using association rules to study the co-evolution of production & test code
0,2,0,1,0,3,1,0,0,0,0,2,0,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,Relationship-based change propagation: A case study
0,0,0,0,0,4,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Raising the level of abstraction in the development of GMF-based graphical model editors
0,0,0,1,0,2,3,0,1,1,3,0,0,3,1,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,Predicting build failures using social network analysis on developer communication
0,0,1,0,9,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,5,1,0,0,2,2,0,0,0,0,3,0,0,5,0,0,0,0,0,0,1,0,2,0,0,1,0,0,Taming coincidental correctness: Coverage refinement with context patterns to improve fault localization
