label,softwar,model,system,use,develop,process,research,engin,studi,design,project,method,paper,data,inform,manag,approach,analysi,result,requir,base,knowledg,applic,evalu,present,test,support,bas,effect,propos,perform,technolog,experi,comput,web,improv,problem,product,learn,techniqu,review,tool,provid,differ,program,estim,user,work,framework,commun,Title
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,2,0,1,0,1,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,Improving modularity of reflective middleware with aspect-oriented programming
0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Improving Object-Oriented Micro Architectural Design Through Knowledge Systematization
0,2,1,1,1,2,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,IMPROVING SOFTWARE PRODUCT INTEGRATION
0,0,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Improving the quality of UML models in practice
0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,Inclusion Through the Ages? Gender ICT Workplaces and Life Stage Experiences in England
0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,Incorporating the Cultural Dimensions into the Theoretical Framework of Website Information Architecture
0,0,0,0,1,2,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,Indicative Markers of Leadership provided by ICT Professional Bodies in the Promotion and Support of Ethical Conduct
0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Inducing Sequentiality Using Grammatical Genetic Codes
0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Induction and Evaluation of Affects for Facial Motion Capture
0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrial Experience with Fact Based Modeling at a Large Bank
0,0,1,0,3,1,0,0,0,2,0,0,3,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Inferring Piecewise Ancestral History from Haploid Sequences
0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,1,0,0,0,1,0,0,0,4,0,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Information dissemination in modern banking applications.
0,0,1,2,0,0,2,0,0,0,1,0,0,1,0,1,3,1,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Information Management in Distributed Healthcare Networks
0,0,0,3,0,1,1,0,0,0,0,0,0,1,7,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Information Quality in Healthcare: Coherence of Data Compared between Organization's Electronic Patient Records
0,0,0,8,0,1,0,0,0,3,0,0,1,0,0,12,11,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Information Security Management System for SMB in Ubiquitous Computing
0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Information Security Standards: Adoption Drivers (Invited Paper) 
What drives organisations to seek accreditation? The case of BS 7799-2:2002"
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information System in Atomic Collision Physics
0,0,2,6,0,2,0,0,0,0,3,0,0,1,1,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,Information Systems as a Design Science
0,1,1,2,1,0,0,0,0,0,1,0,0,4,1,2,2,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Information systems outsourcing: a survey and analysis of the literature
0,0,5,0,0,1,1,1,0,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Information Technology Outsourcing (ITO) Governance: An Examination of the Outsourcing Management Maturity Model
0,2,11,3,2,1,0,0,0,1,0,0,0,1,3,1,0,3,0,0,0,2,0,0,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Information theoretic evaluation of change prediction models for large-scale software
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,In-group/out-group effects in distributed teams: an experimental simulation
0,0,0,2,0,0,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Innovation Processes in the Public Sector ? New Vistas for an Interdisciplinary Perspective on E-Government Research?
0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,INSCAPE: Emotion Expression and Experience in an Authoring Environment
0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,Institutionalization of software product line: An empirical investigation of key organizational factors
0,0,0,0,1,1,0,3,0,2,3,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,1,Instructional design of a programming course: a learning theoretic approach
0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Instrumenting Contracts with Aspect-Oriented Programming to Increase Observability and Support Debugging
0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Integrated scoring for spelling error correction abbreviation expansion and case restoration in dirty text
0,8,9,1,0,3,3,2,5,1,0,0,2,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,Integrated Software Process and Product Lines
0,1,4,0,1,2,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,4,0,0,0,1,0,0,Integrated strategy of industrial product suppliers: Working with B2B intermediaries
0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Integrated Support for Scientific Creativity
0,2,7,1,2,3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0,Integrating a model of analytical quality assurance into the V-Modell XT
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Integrating Data Sources and Network Analysis Tools to Support the Fight Against Organized Crime
0,0,0,0,3,0,0,2,0,0,0,0,3,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,Integrating Gene Expression Data from Microarrays Using the Self-Organising Map and the Gene Ontology
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,4,0,2,0,Integrating Service Registries with OWL-S Ontologies
0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Integrating tools for practical software analysis
0,3,7,1,4,2,4,0,2,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,Integrating visual goal models into the Rational Unified Process.
0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Integration of ASP offerings: the perspective of SMES
0,2,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,0,0,0,2,0,Integration of Structured Review and Modelbased Verification: a Case Study
0,0,2,1,4,0,1,5,1,0,1,0,1,0,1,0,0,4,0,0,0,3,4,0,0,1,0,0,0,0,0,3,0,5,1,0,0,0,0,0,1,1,0,2,3,0,0,0,0,0,0,Intelligent Approaches to Mining the Primary Research Literature: Techniques Systems and Examples
0,0,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Intelligent Consumer Purchase Intention Prediction System for Green Products
0,1,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,0,0,2,1,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Interactive Views to Improve the Comprehension of UML Models - An Experimental Validation
0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Interest-based Negotiation in Multi-Agent Systems
0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Internalisation of Information Security Culture amongst Employees through Basic Security Knowledge
0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,International workshop on realising evidence-based software engineering
0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Inter-Organizational Knowledge Management. The Importance of Organizational and Environmental Context
0,2,0,0,2,2,0,1,0,1,0,8,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Inter-Package Dependency Networks in Open-Source Software
0,6,5,0,1,3,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Interpretation interaction and reality construction in software engineering: An explanatory model.
0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,Interprocess Communication in the Process Specification Language
0,5,0,0,0,4,1,0,0,0,0,2,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,Investigating Adoption of Agile Software Development Methodologies in Organisations
0,0,8,2,3,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,Investigating formal representations of PIN block attacks
0,2,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,Investigating pair-programming in a 2nd-year software development and design computer science course
0,7,0,0,3,0,0,1,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,Investigating the applicability of the evidence-based paradigm to software engineering
0,0,0,1,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,Investigating the Relationship between Spatial Ability and Feedback Style in ITSs
0,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,Investigating training effects on software reviews: a controlled experiment
0,0,0,0,6,3,0,0,1,2,0,6,0,1,5,0,0,0,1,3,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,Investigating Web size metrics for early Web cost estimation
0,6,0,0,2,4,0,0,1,1,0,5,0,2,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,Investigation into XP Techniques applied to the Software Hut
0,2,5,1,3,6,0,3,0,2,0,0,1,0,0,3,1,1,0,0,1,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Investigation of IS professionals' intention to practise secure development of applications
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Invisible Safety of Distributed Protocols
0,0,0,1,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,IS Knowledge Gaps: An Industrial Perspective
0,1,0,5,2,4,0,0,0,2,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Is OO the Systems Development Technology for Your Organization?
0,2,0,0,0,0,0,3,2,1,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,Is there a future for empirical software engineering?
0,2,2,0,0,4,2,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,1,0,0,4,0,0,0,1,IT Application Assessment Model for Global Software Development
0,0,2,6,2,2,4,1,0,3,1,0,1,1,0,0,4,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,IT Service Management Case Based Simulation Analysis & Design: Systems Dynamics Approach
0,0,0,4,11,0,0,2,0,4,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,It's more than just use: An exploration of telemedicine use quality
0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7,IT-Supported Visualization of Knowledge Community Structures
0,0,0,2,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,IUMELA: A Lightweight Multi-Agent Systems Based Mobile Learning Assistant Using the ABITS Messaging Service
0,5,0,2,1,3,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,2,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,2,3,JADE: A software framework for developing multi-agent applications. Lessons learned
0,0,7,1,1,1,0,1,0,0,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Joint Reference Modeling: Collaboration Support through Version Management
0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joint Registration and Segmentation of Serial Lung CT Images in Microendoscopy Molecular Image-Guided Therapy
0,2,0,6,4,3,0,0,0,1,0,0,0,0,0,0,0,6,0,1,2,1,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,Justifying the Use of COTS Components within Safety Critical Applications
0,0,1,1,0,0,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Key Research Issues in Grid Workflow Verification and Validation
0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Kinematic tracking and activity recognition using motion primitives
0,2,1,0,5,1,0,4,2,1,0,0,0,0,4,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,1,Knowledge Acquisition in Software Engineering Requires Sharing of Data and Artifacts
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,Knowledge Artifacts as Bridges between Theory and Practice: The Clinical Pathway Case
0,0,2,2,0,2,1,0,0,3,0,0,0,1,0,1,0,0,2,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,Knowledge Integration in Information Systems Education Through an (Inter)active Platform of Analysis and Modelling Case Studies
0,4,0,0,0,2,4,1,0,1,0,0,0,0,0,0,4,1,0,1,1,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,1,0,3,0,0,1,0,0,2,0,1,Knowledge Management in Software Process Improvement
0,0,0,2,3,4,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,Knowledge networking to support medical new product development
0,0,0,0,1,0,0,3,0,2,0,0,0,2,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,Knowledge sources of innovation studies in Korea: A citation analysis
0,7,0,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Knowledge Support in Software Process Tailoring
0,6,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Knowledge-Sharing Issues in Experimental Software Engineering
0,7,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,KOntoR: An Ontology-enabled Approach to Software Reuse
0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Language Patterns in the Learning of Strategies from Negotiation Texts
0,3,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,Leadership by example: A perspective on the influence of Barry Boehm.
0,0,2,4,3,1,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,Learner?s Tailoring E-Learning System on the Item Revision Difficulty Using PetriNet
0,5,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,Learner-centered web-based instruction in software engineering.
0,0,0,0,0,2,0,4,10,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,5,0,0,0,1,0,2,0,0,0,0,1,Learning and Recognizing the Places We Go
0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Learning to Integrate Web Catalogs with Conceptual Relationships in Hierarchical Thesaurus
0,8,0,0,0,0,4,2,8,3,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0,2,0,0,0,0,0,0,0,Lessons from applying the systematic literature review process within the software engineering domain
0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,2,0,0,2,0,0,1,0,0,Lessons Learned from Developing a Dynamic OCL Constraint Enforcement Tool for Java
0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Let?s Get Ready to Rumble: Crossover Versus Mutation Head to Head
0,0,1,1,1,0,0,7,0,2,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,Leveraging IS theory by exploiting the isomorphism between different research areas
0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,4,Leveraging lessons learned for distributed projects through Communities of Practice
0,7,0,0,4,0,0,0,0,2,0,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,4,1,3,0,0,0,0,0,0,1,Libraries social software and distance learners: Blog it tag it share it!
0,0,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lightweight reference affinity analysis
0,2,0,1,1,4,2,1,0,4,6,0,0,0,0,0,1,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Links for a Human-Centered Science of Design: Integrated Design Knowledge Environments for a Software Development Process
0,0,2,0,4,1,1,0,0,2,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,Local Flow Betweenness Centrality for Clustering Community Graphs
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Local Information and Communication Infrastructures: An Introduction
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,Locality phase prediction
0,0,0,2,5,2,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,2,0,8,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,2,0,0,0,1,2,0,1,0,0,1,Locality-Based Server Profiling for Intrusion Detection
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Localized Flooding Backbone Construction for Location Privacy in Sensor Networks
0,4,0,0,0,3,0,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Longitudinal Studies in Evidence-Based Software Engineering
0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,Looking at human-computer interface design: Effects of ethnicity in computer agents
0,0,0,0,5,0,1,0,0,0,11,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,0,1,4,0,0,0,2,1,0,Lost in translation: a critical analysis of actors artifacts agendas and arenas in participatory design
0,2,2,1,0,2,2,0,1,0,1,3,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,M(in)BASE: An upward-tailorable process wrapper framework for identifying and avoiding model clashes.
0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maintaining Industrial Competence
0,0,7,4,0,1,1,0,1,0,1,0,1,1,2,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Maize Production Emulation System Based on Cooperative Models
0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Making Arithmetic Accessible
